"Time","WhiteMt Barcroft Air Temp Avg degC","WhiteMt Barcroft Barometric Pressure Avg mb","WhiteMt Barcroft Rainfall Cumulative mm","WhiteMt Barcroft Rainfall mm","WhiteMt Barcroft Relative Humidity Avg %","WhiteMt Barcroft Snow Depth mm","WhiteMt Barcroft Total Solar Radiation Avg W/m^2","WhiteMt Barcroft Total Solar Radiation Std W/m^2","WhiteMt Barcroft Wind Speed Avg m/s"
"2021-06-03 06:40:00",10.97,650.1091,50.546,0,34.82,,363,10,2.723
"2021-06-03 06:50:00",11.38,650.1506,50.546,0,34.39,,398,10,3.282
"2021-06-03 07:00:00",11.29,650.1608,50.546,0,34.42,,432,10,3.275
"2021-06-03 07:10:00",11.29,650.1885,50.546,0,34.12,,466,10,3.31
"2021-06-03 07:20:00",11.53,650.2398,50.546,0,33.77,,500,10,3.553
"2021-06-03 07:30:00",12.37,650.3085,50.546,0,31.59,,533,9,3.057
"2021-06-03 07:40:00",12.58,650.3269,50.546,0,32.23,,566,9,3.375
"2021-06-03 07:50:00",12.71,650.3409,50.546,0,31.61,,598,10,3.362
"2021-06-03 08:00:00",12.61,650.3536,50.546,0,32.3,,629,9,3.459
"2021-06-03 08:10:00",11.91,650.334,50.546,0,33.4,,659,8,3.577
"2021-06-03 08:20:00",12.49,650.3972,50.546,0,31.2,,690,9,3.47
"2021-06-03 08:30:00",13.02,650.4157,50.546,0,29.43,,719,24,3.535
"2021-06-03 08:40:00",13.06,650.4647,50.546,0,30.65,,761,23,2.825
"2021-06-03 08:50:00",12.91,650.418,50.546,0,30.81,,794,141,3.404
"2021-06-03 09:00:00",13.05,650.405,50.546,0,32.12,,882,18,3.807
"2021-06-03 09:10:00",13.84,650.4612,50.546,0,30.25,,547,358,2.719
"2021-06-03 09:20:00",12.13,650.4691,50.546,0,35.22,,172,17,2.343
"2021-06-03 09:30:00",11.33,650.4923,50.546,0,37.26,,365,242,1.883
"2021-06-03 09:40:00",12.03,650.5016,50.546,0,34.87,,510,362,2.255
"2021-06-03 09:50:00",11.95,650.5208,50.546,0,34.96,,146,16,2.689
"2021-06-03 10:00:00",11.61,650.5396,50.546,0,35.1,,342,285,2.243
"2021-06-03 10:10:00",11.95,650.5984,50.546,0,35.38,,285,80,2.103
"2021-06-03 10:20:00",11.96,650.6231,50.546,0,35.59,,394,242,1.294
"2021-06-03 10:30:00",12.17,650.6777,50.546,0,35.11,,215,19,0.935
"2021-06-03 10:40:00",10.94,650.7903,51.308,0.762,37.25,,135,15,2.167
"2021-06-03 10:50:00",9.53,650.6843,51.562,0.254,38.26,,165,22,1.498
"2021-06-03 11:00:00",9.81,650.6509,51.562,0,44.33,,162,34,1.215
"2021-06-03 11:10:00",10.08,650.6868,51.816,0.254,40.36,,95,11,1.119
"2021-06-03 11:20:00",9.21,650.6688,51.816,0,49.03,,96,3,4.225
"2021-06-03 11:30:00",8.38,650.6528,51.816,0,48.66,,104,10,6.103
"2021-06-03 11:40:00",8.23,650.6452,51.816,0,44.06,,189,29,5.54
"2021-06-03 11:50:00",8.87,650.6297,51.816,0,48.45,,150,20,3.49
"2021-06-03 12:00:00",8.83,650.5893,51.816,0,51.54,,238,118,3.843
"2021-06-03 12:10:00",9.35,650.5248,51.816,0,50.44,,366,118,3.413
"2021-06-03 12:20:00",9.92,650.4913,51.816,0,45.73,,168,64,2.288
"2021-06-03 12:30:00",10.12,650.5299,52.07,0.254,47.23,,101,3,2.111
"2021-06-03 12:40:00",8.88,650.5524,52.324,0.254,51.13,,117,8,2.934
"2021-06-03 12:50:00",8.47,650.4833,52.324,0,56.42,,157,11,2.797
"2021-06-03 13:00:00",8.48,650.421,52.324,0,54.94,,131,7,3.14
"2021-06-03 13:10:00",9.14,650.2995,52.578,0.254,50.1,,219,46,2.596
"2021-06-03 13:20:00",9.85,650.2044,52.578,0,44.31,,235,34,2.802
"2021-06-03 13:30:00",9.94,650.2147,52.578,0,46.99,,181,4,3.458
"2021-06-03 13:40:00",9.42,650.1828,52.578,0,51.49,,186,8,3.918
"2021-06-03 13:50:00",9.41,650.1105,52.578,0,50.76,,194,6,3.383
"2021-06-03 14:00:00",9.48,650.0797,52.578,0,47.09,,220,24,3.51
"2021-06-03 14:10:00",9.48,650.0709,52.578,0,47.87,,325,95,3.677
"2021-06-03 14:20:00",9.61,649.9862,52.578,0,49.24,,318,45,4.034
"2021-06-03 14:30:00",9.9,649.9739,52.578,0,47.52,,664,347,4.172
"2021-06-03 14:40:00",10.26,649.9434,52.578,0,45.51,,355,61,3.595
"2021-06-03 14:50:00",10.19,649.8535,52.578,0,44.53,,609,300,2.628
"2021-06-03 15:00:00",11.71,649.8032,52.578,0,38.86,,851,6,1.008
"2021-06-03 15:10:00",12.87,649.7811,52.578,0,37.97,,815,29,2.012
"2021-06-03 15:20:00",11.6,649.7385,52.578,0,42.41,,777,4,4.475
"2021-06-03 15:30:00",11.14,649.8422,52.578,0,44.3,,781,113,4.856
"2021-06-03 15:40:00",11.01,649.918,52.578,0,43.9,,617,104,4.912
"2021-06-03 15:50:00",10.73,649.8934,52.578,0,43.65,,513,208,4.759
"2021-06-03 16:00:00",11.15,649.8813,52.578,0,42.12,,667,135,4.938
"2021-06-03 16:10:00",10.64,649.8215,52.578,0,42.94,,398,216,4.143
"2021-06-03 16:20:00",11.07,649.8866,52.578,0,42.1,,632,146,3.479
"2021-06-03 16:30:00",10.81,649.902,52.578,0,44.35,,600,27,4.662
"2021-06-03 16:40:00",10.63,649.7944,52.578,0,43.59,,631,16,4.856
"2021-06-03 16:50:00",10.91,649.7191,52.578,0,41.92,,389,99,4.461
"2021-06-03 17:00:00",10.74,649.6521,52.578,0,42.16,,398,110,4.425
"2021-06-03 17:10:00",10.6,649.4683,52.578,0,42.82,,368,101,4.428
"2021-06-03 17:20:00",10.05,649.4311,52.578,0,44.11,,140,30,5.29
"2021-06-03 17:30:00",9.78,649.4198,52.578,0,45.75,,163,32,4.649
"2021-06-03 17:40:00",9.85,649.4603,52.578,0,46.1,,222,18,5.436
"2021-06-03 17:50:00",9.74,649.5125,52.578,0,45.62,,173,36,5.08
"2021-06-03 18:00:00",9.54,649.5579,52.578,0,46.09,,38,12,4.763
"2021-06-03 18:10:00",9.33,649.5002,52.578,0,45.97,,28,1,4.86
"2021-06-03 18:20:00",9.35,649.5118,52.578,0,43.87,,25,0,4.358
"2021-06-03 18:30:00",9.42,649.5696,52.578,0,43.03,,22,1,3.847
"2021-06-03 18:40:00",9.42,649.566,52.578,0,43.12,,19,1,4.203
"2021-06-03 18:50:00",9.26,649.6252,52.578,0,44.43,,14,1,4.301
"2021-06-03 19:00:00",9.1,649.6917,52.578,0,45.03,,9,2,3.87
"2021-06-03 19:10:00",8.98,649.8605,52.578,0,45.53,,5,1,2.235
"2021-06-03 19:20:00",8.87,649.9604,52.578,0,45.67,,4,2,2.106
"2021-06-03 19:30:00",8.98,649.9858,52.578,0,45.47,,0,0,1.462
"2021-06-03 19:40:00",8.98,649.9886,52.578,0,46,,0,0,1.68
"2021-06-03 19:50:00",8.75,649.9677,52.578,0,46.3,,0,0,1.087
"2021-06-03 20:00:00",7.986,649.9812,52.578,0,52.87,,0,0,3.376
"2021-06-03 20:10:00",7.451,650.0554,52.578,0,55.21,,0,0,2.025
"2021-06-03 20:20:00",7.322,650.0197,52.578,0,54.38,,0,0,2.954
"2021-06-03 20:30:00",7.917,650.0413,52.578,0,48.72,,0,0,3.462
"2021-06-03 20:40:00",8.14,650.1541,52.578,0,48.51,,0,0,3.798
"2021-06-03 20:50:00",8.04,650.235,52.578,0,49.18,,0,0,3.007
"2021-06-03 21:00:00",8,650.2631,52.578,0,49.85,,0,0,3.016
"2021-06-03 21:10:00",7.752,650.2976,52.578,0,51.87,,0,0,2.22
"2021-06-03 21:20:00",7.874,650.3279,52.578,0,50.94,,0,0,2.139
"2021-06-03 21:30:00",7.973,650.3409,52.578,0,51.93,,0,0,1.886
"2021-06-03 21:40:00",7.856,650.3888,52.578,0,53.76,,0,0,1.682
"2021-06-03 21:50:00",7.697,650.4295,52.578,0,54.85,,0,0,0.966
"2021-06-03 22:00:00",7.669,650.4133,52.578,0,54.96,,0,0,0.773
"2021-06-03 22:10:00",7.433,650.4021,52.578,0,56.15,,0,0,1.973
"2021-06-03 22:20:00",6.861,650.3749,52.578,0,59.75,,0,0,0.903
"2021-06-03 22:30:00",7.003,650.371,52.578,0,55.35,,0,0,1.251
"2021-06-03 22:40:00",6.559,650.3444,52.578,0,58.3,,0,0,0.592
"2021-06-03 22:50:00",6.211,650.3428,52.578,0,59.17,,0,0,0.995
"2021-06-03 23:00:00",6.028,650.3208,52.578,0,58.73,,0,0,1.643
"2021-06-03 23:10:00",5.775,650.3107,52.578,0,60.43,,0,0,1.199
"2021-06-03 23:20:00",5.723,650.3289,52.578,0,58.72,,0,0,0.478
"2021-06-03 23:30:00",6.207,650.3578,52.578,0,58.28,,0,0,1.337
"2021-06-03 23:40:00",5.654,650.321,52.578,0,60.52,,0,0,2.087
"2021-06-03 23:50:00",5.823,650.3138,52.578,0,59.26,,0,0,2.608
"2021-06-04 00:00:00",6.144,650.3696,52.578,0,57.45,,0,0,2.859
"2021-06-04 00:10:00",6.217,650.3531,52.578,0,57.64,,0,0,2.903
"2021-06-04 00:20:00",6.158,650.2507,52.578,0,57.75,,0,0,3.193
"2021-06-04 00:30:00",5.919,650.3511,52.578,0,58.7,,0,0,1.93
"2021-06-04 00:40:00",5.626,650.3467,52.578,0,59.62,,0,0,1.648
"2021-06-04 00:50:00",5.85,650.2914,52.578,0,58.03,,0,0,1.841
"2021-06-04 01:00:00",5.763,650.3298,52.578,0,58.36,,0,0,1.169
"2021-06-04 01:10:00",5.926,650.4174,52.578,0,58.35,,0,0,0.519
"2021-06-04 01:20:00",6.26,650.7194,52.578,0,58.42,,0,0,4.029
"2021-06-04 01:30:00",5.805,650.3491,52.578,0,59.96,,0,0,4.723
"2021-06-04 01:40:00",6.862,650.2058,52.578,0,50.76,,0,0,2.225
"2021-06-04 01:50:00",6.612,650.2348,52.578,0,52.49,,0,0,1.095
"2021-06-04 02:00:00",6.601,650.1717,52.578,0,51.37,,0,0,1.631
"2021-06-04 02:10:00",6.742,650.1401,52.578,0,50.24,,0,0,1.02
"2021-06-04 02:20:00",6.347,650.122,52.578,0,52.4,,0,0,0.913
"2021-06-04 02:30:00",6.273,650.1,52.578,0,52.58,,0,0,1.228
"2021-06-04 02:40:00",5.583,650.0977,52.578,0,59.42,,0,0,1.208
"2021-06-04 02:50:00",4.236,650.0757,52.578,0,64.6,,0,0,1.117
"2021-06-04 03:00:00",5.047,650.0291,52.578,0,57.78,,0,0,0.945
"2021-06-04 03:10:00",5.512,650.0435,52.578,0,56.04,,0,0,1.352
"2021-06-04 03:20:00",5.783,650.0765,52.578,0,57.34,,0,0,1.16
"2021-06-04 03:30:00",4.964,650.1031,52.578,0,60.26,,0,0,1.168
"2021-06-04 03:40:00",5.635,650.1245,52.578,0,56.84,,0,0,1.229
"2021-06-04 03:50:00",5.15,650.0234,52.578,0,60.82,,0,0,0.964
"2021-06-04 04:00:00",4.83,650.0594,52.578,0,60.59,,0,0,0.672
"2021-06-04 04:10:00",5.136,650.145,52.578,0,60.49,,0,0,0.817
"2021-06-04 04:20:00",4.902,650.1562,52.578,0,60.84,,0,0,1.156
"2021-06-04 04:30:00",5.296,650.1262,52.578,0,63.96,,1,1,1.153
"2021-06-04 04:40:00",4.924,650.1517,52.578,0,66.31,,4,0,0.948
"2021-06-04 04:50:00",5.808,650.2418,52.578,0,57.44,,8,2,2.787
"2021-06-04 05:00:00",5.538,650.3662,52.578,0,60.65,,6,0,3.563
"2021-06-04 05:10:00",5.073,650.5029,52.578,0,65.7,,9,1,4.023
"2021-06-04 05:20:00",5.207,650.5861,52.578,0,64.94,,18,5,3.62
"2021-06-04 05:30:00",5.503,650.6631,52.578,0,63.94,,45,7,2.393
"2021-06-04 05:40:00",5.643,650.7957,52.578,0,63.09,,69,14,1.853
"2021-06-04 05:50:00",5.886,650.8427,52.578,0,61.97,,83,9,2.665
"2021-06-04 06:00:00",6.232,650.842,52.578,0,54.13,,31,10,2.273
"2021-06-04 06:10:00",6.889,650.5561,52.578,0,42.97,,30,3,0.835
"2021-06-04 06:20:00",6.501,650.522,52.578,0,53,,45,6,1.542
"2021-06-04 06:30:00",6.155,650.5636,52.578,0,55.81,,65,5,1.846
"2021-06-04 06:40:00",6.12,650.6121,52.578,0,57.32,,74,1,1.654
"2021-06-04 06:50:00",6.172,650.6135,52.578,0,56.03,,84,9,0
"2021-06-04 07:00:00",6.429,650.614,52.578,0,53.23,,144,30,0.456
"2021-06-04 07:10:00",7.8,650.708,52.578,0,44.62,,337,57,0.277
"2021-06-04 07:20:00",9.12,650.7892,52.578,0,45.09,,463,37,1.79
"2021-06-04 07:30:00",10.14,650.8186,52.578,0,42.25,,548,10,2.506
"2021-06-04 07:40:00",10.49,650.8184,52.578,0,42.1,,601,13,2.434
"2021-06-04 07:50:00",10.88,650.7954,52.578,0,41.47,,608,5,3.18
"2021-06-04 08:00:00",10.92,650.8055,52.578,0,41.66,,635,11,3.15
"2021-06-04 08:10:00",11.09,650.8412,52.578,0,41.32,,676,13,3.521
"2021-06-04 08:20:00",11.38,650.8387,52.578,0,41.07,,716,10,3.733
"2021-06-04 08:30:00",11.59,650.8556,52.578,0,40.91,,682,145,2.669
"2021-06-04 08:40:00",12.42,650.8759,52.578,0,38.96,,839,195,3.925
"2021-06-04 08:50:00",12.14,650.8854,52.578,0,38.57,,661,321,3.071
"2021-06-04 09:00:00",11.38,650.8995,52.578,0,41.11,,478,341,3.085
"2021-06-04 09:10:00",10.83,650.9241,52.578,0,40.63,,299,63,3.247
"2021-06-04 09:20:00",11.19,650.9213,52.578,0,38.57,,670,269,4.051
"2021-06-04 09:30:00",12.14,650.8893,52.578,0,36.05,,905,347,3.397
"2021-06-04 09:40:00",12.13,650.9432,52.578,0,36.29,,462,323,4.414
"2021-06-04 09:50:00",12.08,650.8957,52.578,0,36.51,,799,366,4.471
"2021-06-04 10:00:00",12.74,650.9866,52.578,0,33.38,,681,454,3.737
"2021-06-04 10:10:00",11.14,650.9883,52.578,0,36.65,,203,6,2.281
"2021-06-04 10:20:00",10.37,651.0029,52.578,0,38.75,,229,17,2.717
"2021-06-04 10:30:00",10.46,651.0129,52.578,0,39.09,,270,178,2.333
"2021-06-04 10:40:00",10.24,651.0225,52.578,0,38.51,,162,12,2.283
"2021-06-04 10:50:00",10.2,651.022,52.578,0,39.53,,162,12,2.418
"2021-06-04 11:00:00",10.21,650.9873,52.578,0,39.4,,230,28,2.523
"2021-06-04 11:10:00",10.58,650.9522,52.578,0,36.91,,282,40,2.22
"2021-06-04 11:20:00",10.67,650.9637,52.578,0,35.49,,315,46,1.893
"2021-06-04 11:30:00",11.14,650.9109,52.578,0,35.1,,725,422,1.89
"2021-06-04 11:40:00",11.5,650.8562,52.578,0,31.78,,343,69,1.505
"2021-06-04 11:50:00",10.9,650.8665,52.578,0,35.63,,239,29,1.572
"2021-06-04 12:00:00",10.85,650.8389,52.578,0,36.26,,252,74,2.396
"2021-06-04 12:10:00",11.3,650.7676,52.578,0,35.1,,596,366,2.144
"2021-06-04 12:20:00",11.41,650.7068,52.578,0,34.09,,507,232,1.476
"2021-06-04 12:30:00",11.66,650.6401,52.578,0,33.9,,438,118,2.542
"2021-06-04 12:40:00",11.31,650.5366,52.578,0,34.72,,257,33,2.387
"2021-06-04 12:50:00",10.92,650.5552,52.578,0,33.38,,138,28,2.438
"2021-06-04 13:00:00",10.54,650.5355,52.578,0,35.46,,91,5,0.887
"2021-06-04 13:10:00",9.43,650.5606,52.578,0,49.05,,182,51,4.582
"2021-06-04 13:20:00",8.6,650.5535,52.578,0,49.19,,237,25,3.516
"2021-06-04 13:30:00",8.83,650.5303,52.832,0.254,44.82,,132,17,2.916
"2021-06-04 13:40:00",8.53,650.4512,52.832,0,47.59,,237,122,2.034
"2021-06-04 13:50:00",9.02,650.2854,52.832,0,44.38,,180,148,1.917
"2021-06-04 14:00:00",9.07,650.3642,52.832,0,44.85,,60,7,2.342
"2021-06-04 14:10:00",8.07,650.5395,52.832,0,55.36,,43,2,4.633
"2021-06-04 14:20:00",7.169,650.6491,52.832,0,59.24,,55,13,4.083
"2021-06-04 14:30:00",6.457,650.7935,52.832,0,66.49,,87,12,4.646
"2021-06-04 14:40:00",5.689,650.9589,52.832,0,68.1,,75,27,4.385
"2021-06-04 14:50:00",5.712,650.5717,52.832,0,69.16,,218,26,5.952
"2021-06-04 15:00:00",6.281,650.3989,52.832,0,66.87,,220,7,4.934
"2021-06-04 15:10:00",7.004,650.3461,52.832,0,59.24,,260,33,3.983
"2021-06-04 15:20:00",7.83,650.3167,52.832,0,55.13,,353,100,3.694
"2021-06-04 15:30:00",8.82,650.2963,52.832,0,46.38,,319,7,3.729
"2021-06-04 15:40:00",9.21,650.287,52.832,0,44.74,,328,18,3.516
"2021-06-04 15:50:00",9.41,650.3,52.832,0,43.98,,414,174,4.317
"2021-06-04 16:00:00",9.53,650.3055,52.832,0,44.01,,356,140,4.615
"2021-06-04 16:10:00",9.09,650.1955,52.832,0,43.77,,254,60,5.239
"2021-06-04 16:20:00",9.08,650.013,52.832,0,43.75,,401,157,4.743
"2021-06-04 16:30:00",9.47,649.8373,52.832,0,45.55,,520,11,4.814
"2021-06-04 16:40:00",9.01,649.8934,52.832,0,51.16,,491,8,6.48
"2021-06-04 16:50:00",8.67,649.8912,52.832,0,53.64,,454,14,6.194
"2021-06-04 17:00:00",8.44,649.8638,52.832,0,53.75,,341,124,6.357
"2021-06-04 17:10:00",7.637,649.8202,52.832,0,56.36,,155,105,5.898
"2021-06-04 17:20:00",7.701,649.8547,52.832,0,55.35,,342,14,5.264
"2021-06-04 17:30:00",7.995,649.8196,52.832,0,51.08,,271,57,5.182
"2021-06-04 17:40:00",8.81,649.8137,52.832,0,43.48,,271,10,3.925
"2021-06-04 17:50:00",9.05,649.7868,52.832,0,38.88,,216,14,4.047
"2021-06-04 18:00:00",8.85,649.7718,52.832,0,39,,57,23,4.41
"2021-06-04 18:10:00",8.73,649.8315,52.832,0,40.52,,40,5,3.769
"2021-06-04 18:20:00",8.41,649.8452,52.832,0,45.02,,29,1,3.502
"2021-06-04 18:30:00",8.1,649.894,52.832,0,45.84,,23,2,3.662
"2021-06-04 18:40:00",8.08,649.963,52.832,0,44.55,,19,1,3.86
"2021-06-04 18:50:00",8.09,649.9993,52.832,0,44.5,,14,1,3.3
"2021-06-04 19:00:00",7.942,649.9949,52.832,0,43.48,,9,1,4.086
"2021-06-04 19:10:00",7.883,650.0056,52.832,0,43.28,,6,1,4.084
"2021-06-04 19:20:00",7.68,649.9861,52.832,0,44.42,,3,1,4.324
"2021-06-04 19:30:00",7.537,650.0061,52.832,0,44.96,,1,0,4.464
"2021-06-04 19:40:00",7.395,650.0321,52.832,0,45.76,,0,0,4.319
"2021-06-04 19:50:00",7.132,650.0428,52.832,0,47.08,,0,0,4.096
"2021-06-04 20:00:00",6.901,650.1122,52.832,0,47.91,,0,0,3.796
"2021-06-04 20:10:00",6.734,650.1706,52.832,0,48.81,,0,0,3.867
"2021-06-04 20:20:00",6.536,650.223,52.832,0,49.17,,0,0,2.97
"2021-06-04 20:30:00",6.208,650.2495,52.832,0,50.46,,0,0,2.616
"2021-06-04 20:40:00",6.382,650.274,52.832,0,47.66,,0,0,1.328
"2021-06-04 20:50:00",6.593,650.3132,52.832,0,44.96,,0,0,0.726
"2021-06-04 21:00:00",7.095,650.3258,52.832,0,42.25,,0,0,0.544
"2021-06-04 21:10:00",6.62,650.4011,52.832,0,46.52,,0,0,1.59
"2021-06-04 21:20:00",6.091,650.408,52.832,0,48.52,,0,0,1.599
"2021-06-04 21:30:00",5.893,650.3596,52.832,0,49.93,,0,0,2.56
"2021-06-04 21:40:00",5.42,650.3499,52.832,0,54.72,,0,0,2.437
"2021-06-04 21:50:00",4.996,650.3452,52.832,0,60.65,,0,0,1.709
"2021-06-04 22:00:00",4.722,650.3003,52.832,0,64.39,,0,0,1.701
"2021-06-04 22:10:00",4.788,650.3226,52.832,0,65.95,,0,0,1.568
"2021-06-04 22:20:00",4.665,650.2429,52.832,0,63.45,,0,0,1.767
"2021-06-04 22:30:00",4.556,650.2183,52.832,0,58.21,,0,0,1.015
"2021-06-04 22:40:00",5.483,650.2032,52.832,0,52.16,,0,0,0.968
"2021-06-04 22:50:00",4.909,650.1879,52.832,0,56,,0,0,1.062
"2021-06-04 23:00:00",4.288,650.1183,52.832,0,58.63,,0,0,1.248
"2021-06-04 23:10:00",3.963,650.0671,52.832,0,60.5,,0,0,0.842
"2021-06-04 23:20:00",3.728,650.0072,52.832,0,59.68,,0,0,1.496
"2021-06-04 23:30:00",4.91,649.9899,52.832,0,52.69,,0,0,1.94
"2021-06-04 23:40:00",5.438,649.9548,52.832,0,51.49,,0,0,2.681
"2021-06-04 23:50:00",4.821,649.9136,52.832,0,55.08,,0,0,3.223
"2021-06-05 00:00:00",5.073,649.8654,52.832,0,52.71,,0,0,2.81
"2021-06-05 00:10:00",5.811,649.7901,52.832,0,50.65,,0,0,2.753
"2021-06-05 00:20:00",5.463,649.7108,52.832,0,52.21,,0,0,3.166
"2021-06-05 00:30:00",6.305,649.733,52.832,0,48.5,,0,0,2.841
"2021-06-05 00:40:00",6.31,649.6586,52.832,0,48.56,,0,0,2.839
"2021-06-05 00:50:00",6.128,649.5712,52.832,0,48.73,,0,0,3.231
"2021-06-05 01:00:00",6.24,649.5426,52.832,0,48.2,,0,0,2.944
"2021-06-05 01:10:00",6.128,649.5096,52.832,0,47.13,,0,0,2.81
"2021-06-05 01:20:00",6.276,649.4561,52.832,0,45.98,,0,0,2.49
"2021-06-05 01:30:00",5.914,649.4595,52.832,0,47.13,,0,0,2.671
"2021-06-05 01:40:00",5.861,649.418,52.832,0,48.42,,0,0,2.642
"2021-06-05 01:50:00",5.402,649.432,52.832,0,50.38,,0,0,2.451
"2021-06-05 02:00:00",5.305,649.3903,52.832,0,51.9,,0,0,2.981
"2021-06-05 02:10:00",5.215,649.332,52.832,0,52.89,,0,0,2.969
"2021-06-05 02:20:00",5.063,649.3149,52.832,0,53.88,,0,0,2.782
"2021-06-05 02:30:00",4.781,649.2297,52.832,0,55.41,,0,0,2.772
"2021-06-05 02:40:00",4.653,649.1313,52.832,0,55.59,,0,0,2.819
"2021-06-05 02:50:00",4.635,649.0394,53.086,0.254,55.66,,0,0,2.793
"2021-06-05 03:00:00",4.478,649.0099,53.086,0,56.3,,0,0,2.782
"2021-06-05 03:10:00",4.469,649.025,53.086,0,56.09,,0,0,2.834
"2021-06-05 03:20:00",4.567,648.9909,53.086,0,55.55,,0,0,2.926
"2021-06-05 03:30:00",4.628,648.9512,53.086,0,55.25,,0,0,3.161
"2021-06-05 03:40:00",4.728,648.9217,53.086,0,54.6,,0,0,3.196
"2021-06-05 03:50:00",4.67,648.9147,53.086,0,54.15,,0,0,3.221
"2021-06-05 04:00:00",4.841,648.8621,53.086,0,51.72,,0,0,3.249
"2021-06-05 04:10:00",4.552,648.8813,53.086,0,53.46,,0,0,3.167
"2021-06-05 04:20:00",4.287,648.887,53.086,0,56.01,,1,0,2.803
"2021-06-05 04:30:00",4.307,648.949,53.086,0,55.89,,3,1,2.36
"2021-06-05 04:40:00",4.304,648.9542,53.086,0,56.28,,7,2,2.455
"2021-06-05 04:50:00",4.352,648.951,53.086,0,56.99,,18,5,2.61
"2021-06-05 05:00:00",4.705,648.9478,53.086,0,56.45,,40,7,2.631
"2021-06-05 05:10:00",5.156,649.0156,53.086,0,54.97,,70,10,2.331
"2021-06-05 05:20:00",5.599,649.1202,53.086,0,52.76,,106,10,2.355
"2021-06-05 05:30:00",6.065,649.1992,53.086,0,50.88,,138,9,2.06
"2021-06-05 05:40:00",6.499,649.2374,53.086,0,50.01,,168,9,1.599
"2021-06-05 05:50:00",7.011,649.2148,53.086,0,48.36,,201,10,1.478
"2021-06-05 06:00:00",7.302,649.2227,53.086,0,47.09,,235,10,1.522
"2021-06-05 06:10:00",7.582,649.2287,53.086,0,44.7,,270,10,1.521
"2021-06-05 06:20:00",7.901,649.2756,53.086,0,39.71,,304,10,1.311
"2021-06-05 06:30:00",8.16,649.2798,53.086,0,39.11,,339,10,1.489
"2021-06-05 06:40:00",8.2,649.3158,53.086,0,39.94,,375,10,1.519
"2021-06-05 06:50:00",8.49,649.3409,53.086,0,38.75,,410,10,1.266
"2021-06-05 07:00:00",8.64,649.3448,53.086,0,36.5,,445,10,1.733
"2021-06-05 07:10:00",8.89,649.3606,53.086,0,30.98,,479,10,1.766
"2021-06-05 07:20:00",9.24,649.3654,53.086,0,29.77,,514,10,1.699
"2021-06-05 07:30:00",9.42,649.3657,53.086,0,26.83,,548,9,2.456
"2021-06-05 07:40:00",9.58,649.419,53.086,0,25.53,,580,10,1.918
"2021-06-05 07:50:00",9.58,649.4012,53.086,0,24.88,,613,9,2.427
"2021-06-05 08:00:00",9.85,649.3872,53.086,0,22.88,,644,9,2.252
"2021-06-05 08:10:00",10.17,649.3399,53.086,0,20.61,,676,9,2.764
"2021-06-05 08:20:00",10.17,649.3166,53.086,0,23.36,,705,8,2.701
"2021-06-05 08:30:00",10.4,649.3621,53.086,0,27.74,,732,7,2.232
"2021-06-05 08:40:00",10.72,649.3692,53.086,0,28.04,,761,9,2.547
"2021-06-05 08:50:00",10.35,649.3516,53.086,0,27.95,,787,8,2.55
"2021-06-05 09:00:00",10.42,649.4076,53.086,0,26.3,,813,7,2.749
"2021-06-05 09:10:00",10.44,649.3664,53.086,0,25.22,,836,8,2.842
"2021-06-05 09:20:00",10.69,649.3103,53.086,0,19.37,,862,7,2.806
"2021-06-05 09:30:00",10.83,649.3176,53.086,0,18.45,,884,7,3.009
"2021-06-05 09:40:00",11.02,649.3032,53.086,0,17.79,,903,5,3.561
"2021-06-05 09:50:00",11.19,649.3339,53.086,0,18.06,,922,6,3.299
"2021-06-05 10:00:00",11.05,649.3468,53.086,0,18.31,,940,5,3.955
"2021-06-05 10:10:00",11.17,649.4048,53.086,0,17.88,,958,4,3.11
"2021-06-05 10:20:00",11.24,649.4245,53.086,0,21.11,,971,5,3.573
"2021-06-05 10:30:00",11.24,649.4886,53.086,0,19.39,,985,4,3.248
"2021-06-05 10:40:00",11.04,649.4883,53.086,0,19.37,,998,3,3.877
"2021-06-05 10:50:00",10.99,649.4911,53.086,0,19.21,,1009,4,4.116
"2021-06-05 11:00:00",11.1,649.5085,53.086,0,20.22,,1019,3,4.116
"2021-06-05 11:10:00",11.34,649.5014,53.086,0,18.81,,1028,2,4.214
"2021-06-05 11:20:00",11.63,649.4544,53.086,0,19.06,,1034,2,3.524
"2021-06-05 11:30:00",11.35,649.4413,53.086,0,19.44,,1038,1,4.424
"2021-06-05 11:40:00",11.66,649.383,53.086,0,19.95,,1041,1,4.069
"2021-06-05 11:50:00",11.48,649.3463,53.086,0,20.1,,1043,1,3.412
"2021-06-05 12:00:00",11.87,649.3223,53.086,0,21.39,,1039,2,2.763
"2021-06-05 12:10:00",12.34,649.2504,53.086,0,21.46,,1038,1,3.573
"2021-06-05 12:20:00",12.69,649.2594,53.086,0,20.99,,1036,2,2.812
"2021-06-05 12:30:00",12.49,649.2595,53.086,0,20.31,,1031,2,2.985
"2021-06-05 12:40:00",12.14,649.1832,53.086,0,19.31,,1027,1,3.527
"2021-06-05 12:50:00",12.54,649.0878,53.086,0,18.87,,1018,5,3.055
"2021-06-05 13:00:00",12.1,649.0297,53.086,0,19.48,,1010,2,3.539
"2021-06-05 13:10:00",12.53,649.0191,53.086,0,16.45,,1002,2,3.332
